diggCount,input,isAd,isMuted,musicMeta_musicName,searchHashtag_name,searchHashtag_views,searchQuery,videoMeta_duration,ad,ecuador,publicidad,gratis,publi,anuncio,free,quito,ofertas,local,tienda,comercial,machala,promo,ambato,loja,comerciales,santodomingoecuador,guayaquil,cuenca
2331,3,0,0,631,3,3100000000.0,1,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38400,3,0,0,451,3,3100000000.0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3,0,0,540,3,3100000000.0,1,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80600,3,0,0,608,3,3100000000.0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338200,3,0,0,608,3,3100000000.0,1,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
814,3,0,0,217,3,3100000000.0,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,3,0,0,326,3,3100000000.0,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,3,0,0,617,3,3100000000.0,1,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69,3,0,0,617,3,3100000000.0,1,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
316600,3,0,0,274,3,3100000000.0,1,70,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50700,3,0,0,608,3,3100000000.0,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,3,0,0,174,3,3100000000.0,1,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
702700,3,0,0,540,3,3100000000.0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40400,3,0,0,617,3,3100000000.0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149200,3,0,0,617,3,3100000000.0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2289,3,0,0,617,3,3100000000.0,1,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,0,0,617,3,3100000000.0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3,0,0,617,3,3100000000.0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26400,3,0,0,218,3,3100000000.0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,3,0,0,608,3,3100000000.0,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179000,3,0,0,608,3,3100000000.0,1,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53100,3,0,0,150,3,3100000000.0,1,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4789,17,0,0,608,17,59000000000.0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276000,17,1,0,540,17,59000000000.0,1,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800000,17,0,0,540,17,59000000000.0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170000,17,0,0,58,17,59000000000.0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,17,0,0,617,17,59000000000.0,1,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805100,17,1,0,617,17,59000000000.0,1,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,17,0,0,617,17,59000000000.0,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,17,0,0,540,17,59000000000.0,1,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2800000,17,0,0,617,17,59000000000.0,1,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560000,17,1,0,617,17,59000000000.0,1,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71000,17,1,0,617,17,59000000000.0,1,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,17,0,0,540,17,59000000000.0,1,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2609,17,0,0,608,17,59000000000.0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,17,0,0,617,17,59000000000.0,1,141,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647000,17,1,0,617,17,59000000000.0,1,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496600,17,0,0,419,17,59000000000.0,1,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,17,0,0,516,17,59000000000.0,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300000,17,1,0,540,17,59000000000.0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3841,17,0,0,608,17,59000000000.0,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100000,17,0,0,96,17,59000000000.0,1,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930300,17,0,0,45,17,59000000000.0,1,121,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,17,0,0,102,17,59000000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172900,17,0,0,117,17,59000000000.0,1,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,17,0,0,540,17,59000000000.0,1,149,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300000,16,0,0,608,16,33700000000.0,1,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8100,16,1,0,608,16,33700000000.0,1,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586700,16,0,0,437,16,33700000000.0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17000,16,1,0,608,16,33700000000.0,1,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71900,16,0,0,617,16,33700000000.0,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,16,1,0,180,16,33700000000.0,1,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49900,16,1,0,608,16,33700000000.0,1,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87700,16,0,0,21,16,33700000000.0,1,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62800,16,1,0,67,16,33700000000.0,1,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3902,16,1,0,617,16,33700000000.0,1,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395900,16,0,0,611,16,33700000000.0,1,176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,16,0,0,171,16,33700000000.0,1,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81200,16,1,0,608,16,33700000000.0,1,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42400,16,1,0,608,16,33700000000.0,1,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116500,16,1,0,608,16,33700000000.0,1,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40300,16,1,0,608,16,33700000000.0,1,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284800,16,1,0,608,16,33700000000.0,1,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14100,16,1,0,617,16,33700000000.0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438100,16,0,0,608,16,33700000000.0,1,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495700,16,1,0,608,16,33700000000.0,1,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8750,16,1,0,617,16,33700000000.0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11900,16,1,0,608,16,33700000000.0,1,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157700,16,1,0,608,16,33700000000.0,1,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135400,16,1,0,608,16,33700000000.0,1,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29900,16,1,0,608,16,33700000000.0,1,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38300,16,1,0,16,16,33700000000.0,1,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,16,0,0,617,16,33700000000.0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33200,1,0,0,617,1,4600000000.0,1,133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9510,1,0,0,617,1,4600000000.0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3265,1,0,0,617,1,4600000000.0,1,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
950,1,0,0,427,1,4600000000.0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
256900,1,0,0,617,1,4600000000.0,1,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
353600,1,0,0,617,1,4600000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
66500,1,0,0,350,1,4600000000.0,1,86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
142400,1,0,0,617,1,4600000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
329400,1,0,0,617,1,4600000000.0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8884,1,0,0,617,1,4600000000.0,1,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,1,0,0,617,1,4600000000.0,1,75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
312900,1,0,0,617,1,4600000000.0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
96100,1,0,0,617,1,4600000000.0,1,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69500,1,0,0,617,1,4600000000.0,1,47,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
26,1,0,0,286,1,4600000000.0,1,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76,1,0,0,617,1,4600000000.0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
544900,1,0,0,617,1,4600000000.0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46700,1,0,0,617,1,4600000000.0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
102600,1,0,0,617,1,4600000000.0,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7312,1,0,0,617,1,4600000000.0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
150800,1,0,0,617,1,4600000000.0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7489,1,0,0,617,1,4600000000.0,1,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
117800,1,0,1,707,1,4600000000.0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,1,0,0,617,1,4600000000.0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8511,1,0,0,439,1,4600000000.0,1,20,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
34,1,0,0,508,1,4600000000.0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177000,1,0,0,617,1,4600000000.0,1,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
93,1,0,0,617,1,4600000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
346300,8,0,0,608,8,18300000000.0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3804,8,0,0,608,8,18300000000.0,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26400,8,0,0,608,8,18300000000.0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,8,0,0,617,8,18300000000.0,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64800,8,0,0,655,8,18300000000.0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371100,8,0,0,653,8,18300000000.0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601300,8,0,0,608,8,18300000000.0,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682,8,0,0,608,8,18300000000.0,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281000,8,0,0,623,8,18300000000.0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,8,0,0,145,8,18300000000.0,1,86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65600,8,0,0,608,8,18300000000.0,1,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374100,8,0,0,617,8,18300000000.0,1,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,8,0,0,624,8,18300000000.0,1,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61400,8,0,0,524,8,18300000000.0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777600,8,0,0,647,8,18300000000.0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82400,8,0,0,617,8,18300000000.0,1,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3182,8,0,0,211,8,18300000000.0,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441300,8,0,0,645,8,18300000000.0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17900,8,0,0,142,8,18300000000.0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,8,0,0,617,8,18300000000.0,1,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310500,8,0,0,559,8,18300000000.0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146400,8,0,0,617,8,18300000000.0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000,8,0,0,505,8,18300000000.0,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547500,8,0,0,208,8,18300000000.0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53900,8,0,0,335,8,18300000000.0,1,33,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52500,13,0,0,461,13,14200000000.0,1,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12800,13,1,0,638,13,14200000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28200,13,0,0,343,13,14200000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4200,13,0,0,540,13,14200000000.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,13,0,0,540,13,14200000000.0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,13,0,0,616,13,14200000000.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,13,0,0,57,13,14200000000.0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,13,0,0,540,13,14200000000.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,13,0,0,608,13,14200000000.0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174300,13,0,0,230,13,14200000000.0,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
710,13,0,0,75,13,14200000000.0,1,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16200,13,0,0,448,13,14200000000.0,1,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
258,13,0,0,189,13,14200000000.0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14900,13,0,0,617,13,14200000000.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2377,13,0,0,617,13,14200000000.0,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36600,13,1,0,638,13,14200000000.0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102200,13,1,0,459,13,14200000000.0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5946,13,0,0,282,13,14200000000.0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498000,13,0,0,608,13,14200000000.0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7899,13,1,0,638,13,14200000000.0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26700,13,0,0,617,13,14200000000.0,1,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
283,13,0,0,540,13,14200000000.0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,13,0,0,129,13,14200000000.0,1,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
157000,13,0,0,617,13,14200000000.0,1,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7097,13,0,0,540,13,14200000000.0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,13,1,0,638,13,14200000000.0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,13,0,0,488,13,14200000000.0,1,14,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
16100,13,0,0,65,13,14200000000.0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32100,2,0,0,617,2,1900000000.0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53000,2,0,0,617,2,1900000000.0,1,159,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105600,2,0,0,608,2,1900000000.0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7532,2,0,0,617,2,1900000000.0,1,54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45900,2,0,0,617,2,1900000000.0,1,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81400,2,1,0,617,2,1900000000.0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129900,2,0,0,95,2,1900000000.0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,2,0,0,2,2,1900000000.0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9991,2,0,0,617,2,1900000000.0,1,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253700,2,0,0,350,2,1900000000.0,1,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17400,2,0,0,2,2,1900000000.0,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4534,2,0,0,540,2,1900000000.0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371400,2,0,0,617,2,1900000000.0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32000,2,0,0,311,2,1900000000.0,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28300,2,1,0,617,2,1900000000.0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,2,0,0,608,2,1900000000.0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178300,2,0,0,617,2,1900000000.0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,0,0,617,2,1900000000.0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4202,2,0,0,269,2,1900000000.0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43400,2,0,0,214,2,1900000000.0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4466,2,0,0,617,2,1900000000.0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8555,2,0,0,608,2,1900000000.0,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2,0,0,617,2,1900000000.0,1,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,2,0,0,349,2,1900000000.0,1,416,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7967,2,0,0,617,2,1900000000.0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7110,2,0,0,2,2,1900000000.0,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2,0,0,521,2,1900000000.0,1,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7102,2,0,0,407,2,1900000000.0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307000,18,0,0,617,18,36100000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4100,18,0,0,617,18,36100000000.0,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,18,0,0,391,18,36100000000.0,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320200,18,0,0,617,18,36100000000.0,1,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199900,18,0,0,540,18,36100000000.0,1,119,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
318800,18,0,0,383,18,36100000000.0,1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
237,18,0,0,617,18,36100000000.0,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703300,18,0,0,515,18,36100000000.0,1,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1500000,18,0,0,617,18,36100000000.0,1,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
797400,18,0,0,177,18,36100000000.0,1,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
227,18,0,0,215,18,36100000000.0,1,14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,18,0,0,617,18,36100000000.0,1,25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
83300,18,0,0,244,18,36100000000.0,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222600,18,0,0,617,18,36100000000.0,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2200000,18,0,0,617,18,36100000000.0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100000,18,0,0,617,18,36100000000.0,1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
304,18,0,0,617,18,36100000000.0,1,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
47700,18,0,0,617,18,36100000000.0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,18,0,0,617,18,36100000000.0,1,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3485,18,0,0,419,18,36100000000.0,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9741,18,0,0,617,18,36100000000.0,1,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,18,0,0,540,18,36100000000.0,1,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60800,18,0,0,617,18,36100000000.0,1,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90900,18,0,0,617,18,36100000000.0,1,108,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
160300,18,0,0,617,18,36100000000.0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203600,18,0,0,86,18,36100000000.0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11800,18,0,0,525,18,36100000000.0,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112400,18,0,0,617,18,36100000000.0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807500,18,0,0,186,18,36100000000.0,1,62,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12100,18,0,0,472,18,36100000000.0,1,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
43200,21,0,0,320,21,,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361400,21,0,0,617,21,,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20500,21,0,0,540,21,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36200,21,0,0,617,21,,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253700,21,0,0,143,21,,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
